assetId,sourceCategory,displayCategory,displayName,thumbnailFilename,thumbnailBytes,thumbnailWidth,thumbnailHeight,thumbnailAreaPct,thumbnailStatus,runtimeFilename,runtimeBytes,triangleCount,primitiveCount,materialCount,textureCount,maxTextureDimension,analyticalDecodedRGBABytes,policyVersion,conversionStatus,runtimePolicyStatus,geometryInvarianceStatus,gltfValidationStatus,prototypeDerivedRole,authoritativeSemanticRole
ladder_015,ladder,Decor,Ladder 15,thumbnails/ladder_015.webp,2920,256,192,43.35,skipped,runtime-assets/ladder_015.glb,227784,112,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_016,ladder,Decor,Ladder 16,thumbnails/ladder_016.webp,2124,256,192,41.73,skipped,runtime-assets/ladder_016.glb,226204,116,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
ladder_018,ladder,Decor,Ladder 18,thumbnails/ladder_018.webp,1048,256,192,55.47,skipped,runtime-assets/ladder_018.glb,4976,28,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
ladder_023,ladder,Decor,Ladder 23,thumbnails/ladder_023.webp,3246,256,192,35.36,skipped,runtime-assets/ladder_023.glb,239744,198,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
lamp,lamp,Lighting,Lamp,thumbnails/lamp.webp,1006,256,192,9.33,skipped,runtime-assets/lamp.glb,211400,862,4,4,4,512,4194304,1,built,PASS,PASS,PASS,floorLamp,
lamp_027,lamp,Lighting,Lamp 27,thumbnails/lamp_027.webp,1226,256,192,14.28,skipped,runtime-assets/lamp_027.glb,24496,482,4,4,1,512,1048576,1,built,PASS,PASS,PASS,floorLamp,
lamp_028,lamp,Lighting,Lamp 28,thumbnails/lamp_028.webp,1094,256,192,10.68,skipped,runtime-assets/lamp_028.glb,110876,748,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_029,lamp,Lighting,Lamp 29,thumbnails/lamp_029.webp,1008,256,192,16.41,skipped,runtime-assets/lamp_029.glb,113152,764,5,5,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_030,lamp,Lighting,Lamp 30,thumbnails/lamp_030.webp,1012,256,192,15.39,skipped,runtime-assets/lamp_030.glb,101028,442,5,5,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_031,lamp,Lighting,Lamp 31,thumbnails/lamp_031.webp,872,256,192,14.26,skipped,runtime-assets/lamp_031.glb,226264,328,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorLamp,
lamp_032,lamp,Lighting,Lamp 32,thumbnails/lamp_032.webp,996,256,192,17.62,skipped,runtime-assets/lamp_032.glb,20100,358,4,4,1,512,1048576,1,built,PASS,PASS,PASS,floorLamp,
lamp_033,lamp,Lighting,Lamp 33,thumbnails/lamp_033.webp,974,256,192,9.48,skipped,runtime-assets/lamp_033.glb,92168,278,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_034,lamp,Lighting,Lamp 34,thumbnails/lamp_034.webp,1092,256,192,9.96,skipped,runtime-assets/lamp_034.glb,75348,298,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorLamp,
lamp_035,lamp,Lighting,Lamp 35,thumbnails/lamp_035.webp,1788,256,192,19.29,skipped,runtime-assets/lamp_035.glb,28268,576,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorLamp,
lamp_036,lamp,Lighting,Lamp 36,thumbnails/lamp_036.webp,1264,256,192,17.05,skipped,runtime-assets/lamp_036.glb,116328,856,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_037,lamp,Lighting,Lamp 37,thumbnails/lamp_037.webp,1030,256,192,13.67,skipped,runtime-assets/lamp_037.glb,97800,386,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_038,lamp,Lighting,Lamp 38,thumbnails/lamp_038.webp,1110,256,192,14.16,skipped,runtime-assets/lamp_038.glb,553548,340,5,5,6,512,6291456,1,built,PASS,PASS,PASS,floorLamp,
lamp_039,lamp,Lighting,Lamp 39,thumbnails/lamp_039.webp,952,256,192,14.6,skipped,runtime-assets/lamp_039.glb,94864,292,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_045,lamp,Lighting,Lamp 45,thumbnails/lamp_045.webp,1216,256,192,21.57,skipped,runtime-assets/lamp_045.glb,73096,264,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorLamp,
lamp_046,lamp,Lighting,Lamp 46,thumbnails/lamp_046.webp,1210,256,192,18.79,skipped,runtime-assets/lamp_046.glb,85372,80,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_047,lamp,Lighting,Lamp 47,thumbnails/lamp_047.webp,1882,256,192,27.55,skipped,runtime-assets/lamp_047.glb,313660,142,3,3,4,512,4194304,1,built,PASS,PASS,PASS,floorLamp,
lamp_048,lamp,Lighting,Lamp 48,thumbnails/lamp_048.webp,1362,256,192,17.22,skipped,runtime-assets/lamp_048.glb,100200,428,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
lamp_058,lamp,Lighting,Lamp 58,thumbnails/lamp_058.webp,1154,256,192,17.09,skipped,runtime-assets/lamp_058.glb,99496,428,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorLamp,
picture,picture,Decor,Picture,thumbnails/picture.webp,2178,256,192,47.2,skipped,runtime-assets/picture.glb,7624,28,2,2,2,512,1703936,1,built,PASS,PASS,PASS,floorDecor,
picture_059,picture,Decor,Picture 59,thumbnails/picture_059.webp,2648,256,192,28.61,skipped,runtime-assets/picture_059.glb,22376,30,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
picture_060,picture,Decor,Picture 60,thumbnails/picture_060.webp,2152,256,192,28.43,skipped,runtime-assets/picture_060.glb,30992,28,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
picture_061,picture,Decor,Picture 61,thumbnails/picture_061.webp,2882,256,192,32.8,skipped,runtime-assets/picture_061.glb,21896,28,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
picture_062,picture,Decor,Picture 62,thumbnails/picture_062.webp,2800,256,192,46,skipped,runtime-assets/picture_062.glb,45668,30,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_063,picture,Decor,Picture 63,thumbnails/picture_063.webp,3714,256,192,45.9,skipped,runtime-assets/picture_063.glb,56184,28,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_064,picture,Decor,Picture 64,thumbnails/picture_064.webp,3214,256,192,48.23,skipped,runtime-assets/picture_064.glb,23032,28,2,2,2,512,1703936,1,built,PASS,PASS,PASS,floorDecor,
picture_065,picture,Decor,Picture 65,thumbnails/picture_065.webp,2812,256,192,46.61,skipped,runtime-assets/picture_065.glb,88704,28,2,2,2,512,1640448,1,built,PASS,PASS,PASS,floorDecor,
picture_066,picture,Decor,Picture 66,thumbnails/picture_066.webp,1994,256,192,45.76,skipped,runtime-assets/picture_066.glb,9180,28,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_067,picture,Decor,Picture 67,thumbnails/picture_067.webp,3156,256,192,47.9,skipped,runtime-assets/picture_067.glb,12148,28,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_068,picture,Decor,Picture 68,thumbnails/picture_068.webp,2612,256,192,35.48,skipped,runtime-assets/picture_068.glb,53916,28,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
picture_069,picture,Decor,Picture 69,thumbnails/picture_069.webp,2716,256,192,46.61,skipped,runtime-assets/picture_069.glb,9712,28,2,2,2,512,1636352,1,built,PASS,PASS,PASS,floorDecor,
picture_070,picture,Decor,Picture 70,thumbnails/picture_070.webp,1462,256,192,21.9,skipped,runtime-assets/picture_070.glb,7944,28,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_071,picture,Decor,Picture 71,thumbnails/picture_071.webp,2974,256,192,42.48,skipped,runtime-assets/picture_071.glb,10212,30,2,2,2,512,1718272,1,built,PASS,PASS,PASS,floorDecor,
picture_072,picture,Decor,Picture 72,thumbnails/picture_072.webp,2660,256,192,35.26,skipped,runtime-assets/picture_072.glb,10852,28,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_073,picture,Decor,Picture 73,thumbnails/picture_073.webp,2486,256,192,46.95,skipped,runtime-assets/picture_073.glb,8444,28,2,2,2,512,1718272,1,built,PASS,PASS,PASS,floorDecor,
picture_074,picture,Decor,Picture 74,thumbnails/picture_074.webp,1914,256,192,32.17,skipped,runtime-assets/picture_074.glb,23232,28,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
picture_075,picture,Decor,Picture 75,thumbnails/picture_075.webp,3756,256,192,48.54,skipped,runtime-assets/picture_075.glb,28868,28,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_076,picture,Decor,Picture 76,thumbnails/picture_076.webp,2486,256,192,48.22,skipped,runtime-assets/picture_076.glb,14248,28,2,2,2,512,1703936,1,built,PASS,PASS,PASS,floorDecor,
picture_077,picture,Decor,Picture 77,thumbnails/picture_077.webp,2318,256,192,24.32,skipped,runtime-assets/picture_077.glb,17980,92,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_078,picture,Decor,Picture 78,thumbnails/picture_078.webp,1890,256,192,20.82,skipped,runtime-assets/picture_078.glb,17500,156,2,2,2,512,1804288,1,built,PASS,PASS,PASS,floorDecor,
picture_079,picture,Decor,Picture 79,thumbnails/picture_079.webp,2620,256,192,24.57,skipped,runtime-assets/picture_079.glb,15548,156,2,2,2,512,1835008,1,built,PASS,PASS,PASS,floorDecor,
picture_080,picture,Decor,Picture 80,thumbnails/picture_080.webp,3256,256,192,29.81,skipped,runtime-assets/picture_080.glb,10868,30,2,2,2,512,1703936,1,built,PASS,PASS,PASS,floorDecor,
picture_081,picture,Decor,Picture 81,thumbnails/picture_081.webp,2414,256,192,44.6,skipped,runtime-assets/picture_081.glb,11736,30,2,2,2,512,1703936,1,built,PASS,PASS,PASS,floorDecor,
picture_082,picture,Decor,Picture 82,thumbnails/picture_082.webp,2756,256,192,42.64,skipped,runtime-assets/picture_082.glb,15316,30,2,2,2,512,1718272,1,built,PASS,PASS,PASS,floorDecor,
picture_083,picture,Decor,Picture 83,thumbnails/picture_083.webp,3424,256,192,28.75,skipped,runtime-assets/picture_083.glb,21836,417,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
picture_084,picture,Decor,Picture 84,thumbnails/picture_084.webp,3356,256,192,42.48,skipped,runtime-assets/picture_084.glb,13280,30,2,2,2,512,1638400,1,built,PASS,PASS,PASS,floorDecor,
picture_085,picture,Decor,Picture 85,thumbnails/picture_085.webp,2472,256,192,42.75,skipped,runtime-assets/picture_085.glb,8780,28,2,2,2,512,1718272,1,built,PASS,PASS,PASS,floorDecor,
picture_086,picture,Decor,Picture 86,thumbnails/picture_086.webp,2822,256,192,44.68,skipped,runtime-assets/picture_086.glb,108568,30,3,3,3,512,2752512,1,built,PASS,PASS,PASS,floorDecor,
picture_087,picture,Decor,Picture 87,thumbnails/picture_087.webp,2472,256,192,38.91,skipped,runtime-assets/picture_087.glb,8976,28,2,2,2,512,1703936,1,built,PASS,PASS,PASS,floorDecor,
prop,prop,Decor,Prop,thumbnails/prop.webp,3224,256,192,48.82,skipped,runtime-assets/prop.glb,18700,402,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_082,prop,Decor,Prop 82,thumbnails/prop_082.webp,2198,256,192,21.53,skipped,runtime-assets/prop_082.glb,445728,580,2,2,4,512,4194304,1,built,PASS,PASS,PASS,floorDecor,
prop_083,prop,Decor,Prop 83,thumbnails/prop_083.webp,1692,256,192,25.36,skipped,runtime-assets/prop_083.glb,237448,296,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
prop_084,prop,Decor,Prop 84,thumbnails/prop_084.webp,1838,256,192,24.09,skipped,runtime-assets/prop_084.glb,15824,328,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_085,prop,Decor,Prop 85,thumbnails/prop_085.webp,1280,256,192,24.41,skipped,runtime-assets/prop_085.glb,222480,296,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
prop_086,prop,Decor,Prop 86,thumbnails/prop_086.webp,820,256,192,13.86,skipped,runtime-assets/prop_086.glb,216816,248,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_087,prop,Decor,Prop 87,thumbnails/prop_087.webp,1008,256,192,24.39,skipped,runtime-assets/prop_087.glb,214088,188,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_088,prop,Decor,Prop 88,thumbnails/prop_088.webp,946,256,192,24.99,skipped,runtime-assets/prop_088.glb,214088,188,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_089,prop,Decor,Prop 89,thumbnails/prop_089.webp,2806,256,192,49.24,skipped,runtime-assets/prop_089.glb,89944,166,2,2,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_090,prop,Decor,Prop 90,thumbnails/prop_090.webp,1082,256,192,27.5,skipped,runtime-assets/prop_090.glb,8820,132,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_091,prop,Decor,Prop 91,thumbnails/prop_091.webp,2008,256,192,28.68,skipped,runtime-assets/prop_091.glb,15336,252,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_092,prop,Decor,Prop 92,thumbnails/prop_092.webp,1250,256,192,42.25,skipped,runtime-assets/prop_092.glb,9984,128,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_093,prop,Decor,Prop 93,thumbnails/prop_093.webp,1570,256,192,20.76,skipped,runtime-assets/prop_093.glb,653392,940,6,6,7,512,7340032,1,built,PASS,PASS,PASS,floorDecor,
prop_094,prop,Decor,Prop 94,thumbnails/prop_094.webp,1290,256,192,19.02,skipped,runtime-assets/prop_094.glb,8356,164,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_095,prop,Decor,Prop 95,thumbnails/prop_095.webp,1706,256,192,17.58,skipped,runtime-assets/prop_095.glb,15124,324,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_096,prop,Decor,Prop 96,thumbnails/prop_096.webp,1836,256,192,23.19,skipped,runtime-assets/prop_096.glb,14524,304,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_097,prop,Decor,Prop 97,thumbnails/prop_097.webp,1048,256,192,32.04,skipped,runtime-assets/prop_097.glb,214160,136,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_098,prop,Decor,Prop 98,thumbnails/prop_098.webp,1300,256,192,17.08,skipped,runtime-assets/prop_098.glb,9796,148,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_099,prop,Decor,Prop 99,thumbnails/prop_099.webp,970,256,192,23.44,skipped,runtime-assets/prop_099.glb,14176,260,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_100,prop,Decor,Prop 100,thumbnails/prop_100.webp,1880,256,192,22.93,skipped,runtime-assets/prop_100.glb,106508,548,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_101,prop,Decor,Prop 101,thumbnails/prop_101.webp,1416,256,192,22.46,skipped,runtime-assets/prop_101.glb,98756,396,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_102,prop,Decor,Prop 102,thumbnails/prop_102.webp,890,256,192,21.85,skipped,runtime-assets/prop_102.glb,213572,188,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_103,prop,Decor,Prop 103,thumbnails/prop_103.webp,942,256,192,24.38,skipped,runtime-assets/prop_103.glb,214856,188,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_104,prop,Decor,Prop 104,thumbnails/prop_104.webp,1138,256,192,12.26,skipped,runtime-assets/prop_104.glb,221860,200,3,3,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
prop_105,prop,Decor,Prop 105,thumbnails/prop_105.webp,1440,256,192,11.82,skipped,runtime-assets/prop_105.glb,13156,232,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_106,prop,Decor,Prop 106,thumbnails/prop_106.webp,1982,256,192,23.97,skipped,runtime-assets/prop_106.glb,9724,156,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_107,prop,Decor,Prop 107,thumbnails/prop_107.webp,2558,256,192,23.5,skipped,runtime-assets/prop_107.glb,9720,156,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_108,prop,Decor,Prop 108,thumbnails/prop_108.webp,2298,256,192,24.9,skipped,runtime-assets/prop_108.glb,181256,214,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_109,prop,Decor,Prop 109,thumbnails/prop_109.webp,998,256,192,18.85,skipped,runtime-assets/prop_109.glb,9228,116,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_110,prop,Decor,Prop 110,thumbnails/prop_110.webp,992,256,192,18.85,skipped,runtime-assets/prop_110.glb,9228,116,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_111,prop,Decor,Prop 111,thumbnails/prop_111.webp,2194,256,192,27.97,skipped,runtime-assets/prop_111.glb,11428,156,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_112,prop,Decor,Prop 112,thumbnails/prop_112.webp,1026,256,192,22.14,skipped,runtime-assets/prop_112.glb,215640,92,2,2,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
prop_113,prop,Decor,Prop 113,thumbnails/prop_113.webp,2342,256,192,19.54,skipped,runtime-assets/prop_113.glb,235524,288,1,1,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_114,prop,Decor,Prop 114,thumbnails/prop_114.webp,1878,256,192,22.85,skipped,runtime-assets/prop_114.glb,106852,552,4,4,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_115,prop,Decor,Prop 115,thumbnails/prop_115.webp,2690,256,192,43.74,skipped,runtime-assets/prop_115.glb,238812,594,4,4,3,512,3145728,1,built,PASS,PASS,PASS,floorDecor,
prop_116,prop,Decor,Prop 116,thumbnails/prop_116.webp,1640,256,192,22.56,skipped,runtime-assets/prop_116.glb,15424,298,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_117,prop,Decor,Prop 117,thumbnails/prop_117.webp,3338,256,192,24.82,skipped,runtime-assets/prop_117.glb,15244,240,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_139,prop,Decor,Prop 139,thumbnails/prop_139.webp,3406,256,192,57.7,skipped,runtime-assets/prop_139.glb,9012,142,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_140,prop,Decor,Prop 140,thumbnails/prop_140.webp,3860,256,192,31.62,skipped,runtime-assets/prop_140.glb,33916,804,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_141,prop,Decor,Prop 141,thumbnails/prop_141.webp,3332,256,192,29.66,skipped,runtime-assets/prop_141.glb,39204,938,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_142,prop,Decor,Prop 142,thumbnails/prop_142.webp,2174,256,192,29.88,skipped,runtime-assets/prop_142.glb,13768,274,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_143,prop,Decor,Prop 143,thumbnails/prop_143.webp,3294,256,192,21.8,skipped,runtime-assets/prop_143.glb,69908,1742,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_144,prop,Decor,Prop 144,thumbnails/prop_144.webp,3104,256,192,23.27,skipped,runtime-assets/prop_144.glb,61348,1510,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_145,prop,Decor,Prop 145,thumbnails/prop_145.webp,3126,256,192,33.01,skipped,runtime-assets/prop_145.glb,40652,962,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_146,prop,Decor,Prop 146,thumbnails/prop_146.webp,3290,256,192,21.8,skipped,runtime-assets/prop_146.glb,69908,1742,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_147,prop,Decor,Prop 147,thumbnails/prop_147.webp,1150,256,192,53.58,skipped,runtime-assets/prop_147.glb,3536,4,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_148,prop,Decor,Prop 148,thumbnails/prop_148.webp,822,256,192,23.58,skipped,runtime-assets/prop_148.glb,3820,8,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_149,prop,Decor,Prop 149,thumbnails/prop_149.webp,1482,256,192,36.87,skipped,runtime-assets/prop_149.glb,12260,192,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_150,prop,Decor,Prop 150,thumbnails/prop_150.webp,2594,256,192,48.71,skipped,runtime-assets/prop_150.glb,11084,159,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_151,prop,Decor,Prop 151,thumbnails/prop_151.webp,1328,256,192,17.94,skipped,runtime-assets/prop_151.glb,18104,430,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_152,prop,Decor,Prop 152,thumbnails/prop_152.webp,886,256,192,19.01,skipped,runtime-assets/prop_152.glb,16528,414,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_153,prop,Decor,Prop 153,thumbnails/prop_153.webp,2506,256,192,46.67,skipped,runtime-assets/prop_153.glb,12992,155,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_154,prop,Decor,Prop 154,thumbnails/prop_154.webp,3092,256,192,33.4,skipped,runtime-assets/prop_154.glb,18224,268,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_155,prop,Decor,Prop 155,thumbnails/prop_155.webp,862,256,192,27.54,skipped,runtime-assets/prop_155.glb,6020,100,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_156,prop,Decor,Prop 156,thumbnails/prop_156.webp,2614,256,192,49.22,skipped,runtime-assets/prop_156.glb,9292,107,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_157,prop,Decor,Prop 157,thumbnails/prop_157.webp,2448,256,192,44.54,skipped,runtime-assets/prop_157.glb,11304,143,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_158,prop,Decor,Prop 158,thumbnails/prop_158.webp,1490,256,192,34.62,skipped,runtime-assets/prop_158.glb,9676,148,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_159,prop,Decor,Prop 159,thumbnails/prop_159.webp,840,256,192,19.69,skipped,runtime-assets/prop_159.glb,8792,172,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_160,prop,Decor,Prop 160,thumbnails/prop_160.webp,2116,256,192,46.28,skipped,runtime-assets/prop_160.glb,12496,178,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_161,prop,Decor,Prop 161,thumbnails/prop_161.webp,2752,256,192,49.22,skipped,runtime-assets/prop_161.glb,10036,123,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_162,prop,Decor,Prop 162,thumbnails/prop_162.webp,2182,256,192,35.05,skipped,runtime-assets/prop_162.glb,11232,162,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_163,prop,Decor,Prop 163,thumbnails/prop_163.webp,894,256,192,21.68,skipped,runtime-assets/prop_163.glb,13756,236,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_164,prop,Decor,Prop 164,thumbnails/prop_164.webp,830,256,192,17.04,skipped,runtime-assets/prop_164.glb,8132,164,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_165,prop,Decor,Prop 165,thumbnails/prop_165.webp,2044,256,192,34.33,skipped,runtime-assets/prop_165.glb,11232,162,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_166,prop,Decor,Prop 166,thumbnails/prop_166.webp,878,256,192,26.49,skipped,runtime-assets/prop_166.glb,6452,108,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_167,prop,Decor,Prop 167,thumbnails/prop_167.webp,1836,256,192,26.37,skipped,runtime-assets/prop_167.glb,11780,184,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_168,prop,Decor,Prop 168,thumbnails/prop_168.webp,3014,256,192,45.67,skipped,runtime-assets/prop_168.glb,93836,248,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_169,prop,Decor,Prop 169,thumbnails/prop_169.webp,1176,256,192,29.61,skipped,runtime-assets/prop_169.glb,11756,182,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_170,prop,Decor,Prop 170,thumbnails/prop_170.webp,840,256,192,11.85,skipped,runtime-assets/prop_170.glb,8432,164,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_171,prop,Decor,Prop 171,thumbnails/prop_171.webp,862,256,192,15.3,skipped,runtime-assets/prop_171.glb,15844,236,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_172,prop,Decor,Prop 172,thumbnails/prop_172.webp,1200,256,192,11.48,skipped,runtime-assets/prop_172.glb,102540,2450,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_173,prop,Decor,Prop 173,thumbnails/prop_173.webp,2618,256,192,49.15,skipped,runtime-assets/prop_173.glb,15148,206,3,3,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_174,prop,Decor,Prop 174,thumbnails/prop_174.webp,2288,256,192,35.29,skipped,runtime-assets/prop_174.glb,11232,162,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_175,prop,Decor,Prop 175,thumbnails/prop_175.webp,2240,256,192,47.42,skipped,runtime-assets/prop_175.glb,91796,208,3,3,2,512,2097152,1,built,PASS,PASS,PASS,floorDecor,
prop_176,prop,Decor,Prop 176,thumbnails/prop_176.webp,2476,256,192,46.02,skipped,runtime-assets/prop_176.glb,11616,162,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_177,prop,Decor,Prop 177,thumbnails/prop_177.webp,1708,256,192,34.75,skipped,runtime-assets/prop_177.glb,11232,162,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_178,prop,Decor,Prop 178,thumbnails/prop_178.webp,2894,256,192,50.26,skipped,runtime-assets/prop_178.glb,13100,180,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_179,prop,Decor,Prop 179,thumbnails/prop_179.webp,2588,256,192,44.68,skipped,runtime-assets/prop_179.glb,11612,162,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_180,prop,Decor,Prop 180,thumbnails/prop_180.webp,2512,256,192,47,skipped,runtime-assets/prop_180.glb,12876,178,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_181,prop,Decor,Prop 181,thumbnails/prop_181.webp,3020,256,192,50.52,skipped,runtime-assets/prop_181.glb,15928,242,2,2,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
prop_182,prop,Decor,Prop 182,thumbnails/prop_182.webp,2416,256,192,46.54,skipped,runtime-assets/prop_182.glb,12160,208,1,1,1,512,1048576,1,built,PASS,PASS,PASS,floorDecor,
